repo,issue_1_number,issue_1_text,issue_2_number,issue_2_text,is_duplicate,cosine_similarity
OpenLake/Smart-Insti-App,56,"No input validation on any resource endpoint — malformed data accepted silently
## Issue

After reviewing all resource files under `backend/resources/`, I found that **none of the 40+ resource endpoints** use input validation (no Joi, Zod, express-validator, or custom validator middleware).

### Examples of problematic endpoints:

1. **`resources/faculty/facultyResource.js:24`** 
   ```javascript
   const faculty = await Faculty.findById(req.params.id);
   ```
   If `req.params.id` is not a valid ObjectId, this crashes.

2. **`resources/marketplace/listingResource.js:84`**
   ```javascript
   const listing = await Listing.findById(req.params.id)
   ```
   Same issue — no type checking.

3. **`resources/student/achievementResource.js:33`**
   - No validation of achievement type, title, or description format
   - Could allow empty or excessively large strings

4. **`resources/notifications/notificationResource.js:35`**
   ```javascript
   console.error(""Error registering FCM token:"", error);
   ```
   FCM tokens and user identifiers logged to stderr.

### Why this matters

1. **Data integrity** — Users can submit malformed or inconsistent data
2. **Error messages leak implementation details** — MongoDB cast errors expose collection structure
3. **No rate limiting** — Any endpoint can be hammered
4. **No request body size limits** — Large payloads could cause memory issues

### Fix

Add express-validator middleware to all POST/PUT endpoints:
```javascript
import { body, param, validationResult } from 'express-validator';

router.post('/achievements', [
  body('title').isString().isLength({ min: 1, max: 200 }),
  body('type').isIn(['academic', 'cultural', 'sports', 'technical']),
], async (req, res) => {
  const errors = validationResult(req);
  if (!errors.isEmpty()) {
    return res.status(400).json({ errors: errors.array() });
  }
  // ... rest of handler
});
```",37,"Database: mongodb cluster setup 
Setup the cluster according to the present schema and feed the institute data accordingly",,0.123037681
OpenLake/Smart-Insti-App,56,"No input validation on any resource endpoint — malformed data accepted silently
## Issue

After reviewing all resource files under `backend/resources/`, I found that **none of the 40+ resource endpoints** use input validation (no Joi, Zod, express-validator, or custom validator middleware).

### Examples of problematic endpoints:

1. **`resources/faculty/facultyResource.js:24`** 
   ```javascript
   const faculty = await Faculty.findById(req.params.id);
   ```
   If `req.params.id` is not a valid ObjectId, this crashes.

2. **`resources/marketplace/listingResource.js:84`**
   ```javascript
   const listing = await Listing.findById(req.params.id)
   ```
   Same issue — no type checking.

3. **`resources/student/achievementResource.js:33`**
   - No validation of achievement type, title, or description format
   - Could allow empty or excessively large strings

4. **`resources/notifications/notificationResource.js:35`**
   ```javascript
   console.error(""Error registering FCM token:"", error);
   ```
   FCM tokens and user identifiers logged to stderr.

### Why this matters

1. **Data integrity** — Users can submit malformed or inconsistent data
2. **Error messages leak implementation details** — MongoDB cast errors expose collection structure
3. **No rate limiting** — Any endpoint can be hammered
4. **No request body size limits** — Large payloads could cause memory issues

### Fix

Add express-validator middleware to all POST/PUT endpoints:
```javascript
import { body, param, validationResult } from 'express-validator';

router.post('/achievements', [
  body('title').isString().isLength({ min: 1, max: 200 }),
  body('type').isIn(['academic', 'cultural', 'sports', 'technical']),
], async (req, res) => {
  const errors = validationResult(req);
  if (!errors.isEmpty()) {
    return res.status(400).json({ errors: errors.array() });
  }
  // ... rest of handler
});
```",36,"Room vacancy feature 
Remove the access for students to edit it 
And implement the feature for other roles",,0.086365126
OpenLake/Smart-Insti-App,56,"No input validation on any resource endpoint — malformed data accepted silently
## Issue

After reviewing all resource files under `backend/resources/`, I found that **none of the 40+ resource endpoints** use input validation (no Joi, Zod, express-validator, or custom validator middleware).

### Examples of problematic endpoints:

1. **`resources/faculty/facultyResource.js:24`** 
   ```javascript
   const faculty = await Faculty.findById(req.params.id);
   ```
   If `req.params.id` is not a valid ObjectId, this crashes.

2. **`resources/marketplace/listingResource.js:84`**
   ```javascript
   const listing = await Listing.findById(req.params.id)
   ```
   Same issue — no type checking.

3. **`resources/student/achievementResource.js:33`**
   - No validation of achievement type, title, or description format
   - Could allow empty or excessively large strings

4. **`resources/notifications/notificationResource.js:35`**
   ```javascript
   console.error(""Error registering FCM token:"", error);
   ```
   FCM tokens and user identifiers logged to stderr.

### Why this matters

1. **Data integrity** — Users can submit malformed or inconsistent data
2. **Error messages leak implementation details** — MongoDB cast errors expose collection structure
3. **No rate limiting** — Any endpoint can be hammered
4. **No request body size limits** — Large payloads could cause memory issues

### Fix

Add express-validator middleware to all POST/PUT endpoints:
```javascript
import { body, param, validationResult } from 'express-validator';

router.post('/achievements', [
  body('title').isString().isLength({ min: 1, max: 200 }),
  body('type').isIn(['academic', 'cultural', 'sports', 'technical']),
], async (req, res) => {
  const errors = validationResult(req);
  if (!errors.isEmpty()) {
    return res.status(400).json({ errors: errors.array() });
  }
  // ... rest of handler
});
```",35,"Faculty panel update 
Check for the implemented features and implement new ones",,0.185037285
OpenLake/Smart-Insti-App,56,"No input validation on any resource endpoint — malformed data accepted silently
## Issue

After reviewing all resource files under `backend/resources/`, I found that **none of the 40+ resource endpoints** use input validation (no Joi, Zod, express-validator, or custom validator middleware).

### Examples of problematic endpoints:

1. **`resources/faculty/facultyResource.js:24`** 
   ```javascript
   const faculty = await Faculty.findById(req.params.id);
   ```
   If `req.params.id` is not a valid ObjectId, this crashes.

2. **`resources/marketplace/listingResource.js:84`**
   ```javascript
   const listing = await Listing.findById(req.params.id)
   ```
   Same issue — no type checking.

3. **`resources/student/achievementResource.js:33`**
   - No validation of achievement type, title, or description format
   - Could allow empty or excessively large strings

4. **`resources/notifications/notificationResource.js:35`**
   ```javascript
   console.error(""Error registering FCM token:"", error);
   ```
   FCM tokens and user identifiers logged to stderr.

### Why this matters

1. **Data integrity** — Users can submit malformed or inconsistent data
2. **Error messages leak implementation details** — MongoDB cast errors expose collection structure
3. **No rate limiting** — Any endpoint can be hammered
4. **No request body size limits** — Large payloads could cause memory issues

### Fix

Add express-validator middleware to all POST/PUT endpoints:
```javascript
import { body, param, validationResult } from 'express-validator';

router.post('/achievements', [
  body('title').isString().isLength({ min: 1, max: 200 }),
  body('type').isIn(['academic', 'cultural', 'sports', 'technical']),
], async (req, res) => {
  const errors = validationResult(req);
  if (!errors.isEmpty()) {
    return res.status(400).json({ errors: errors.array() });
  }
  // ... rest of handler
});
```",34,"Chat room feature 
Remove the feature completely 
Or come up with some idea to implement it",,-0.02596483
OpenLake/Smart-Insti-App,56,"No input validation on any resource endpoint — malformed data accepted silently
## Issue

After reviewing all resource files under `backend/resources/`, I found that **none of the 40+ resource endpoints** use input validation (no Joi, Zod, express-validator, or custom validator middleware).

### Examples of problematic endpoints:

1. **`resources/faculty/facultyResource.js:24`** 
   ```javascript
   const faculty = await Faculty.findById(req.params.id);
   ```
   If `req.params.id` is not a valid ObjectId, this crashes.

2. **`resources/marketplace/listingResource.js:84`**
   ```javascript
   const listing = await Listing.findById(req.params.id)
   ```
   Same issue — no type checking.

3. **`resources/student/achievementResource.js:33`**
   - No validation of achievement type, title, or description format
   - Could allow empty or excessively large strings

4. **`resources/notifications/notificationResource.js:35`**
   ```javascript
   console.error(""Error registering FCM token:"", error);
   ```
   FCM tokens and user identifiers logged to stderr.

### Why this matters

1. **Data integrity** — Users can submit malformed or inconsistent data
2. **Error messages leak implementation details** — MongoDB cast errors expose collection structure
3. **No rate limiting** — Any endpoint can be hammered
4. **No request body size limits** — Large payloads could cause memory issues

### Fix

Add express-validator middleware to all POST/PUT endpoints:
```javascript
import { body, param, validationResult } from 'express-validator';

router.post('/achievements', [
  body('title').isString().isLength({ min: 1, max: 200 }),
  body('type').isIn(['academic', 'cultural', 'sports', 'technical']),
], async (req, res) => {
  const errors = validationResult(req);
  if (!errors.isEmpty()) {
    return res.status(400).json({ errors: errors.array() });
  }
  // ... rest of handler
});
```",33,"Admin panel update 
Add the functionality for admin to manage roles 
#frontend",,0.138681114
OpenLake/Smart-Insti-App,56,"No input validation on any resource endpoint — malformed data accepted silently
## Issue

After reviewing all resource files under `backend/resources/`, I found that **none of the 40+ resource endpoints** use input validation (no Joi, Zod, express-validator, or custom validator middleware).

### Examples of problematic endpoints:

1. **`resources/faculty/facultyResource.js:24`** 
   ```javascript
   const faculty = await Faculty.findById(req.params.id);
   ```
   If `req.params.id` is not a valid ObjectId, this crashes.

2. **`resources/marketplace/listingResource.js:84`**
   ```javascript
   const listing = await Listing.findById(req.params.id)
   ```
   Same issue — no type checking.

3. **`resources/student/achievementResource.js:33`**
   - No validation of achievement type, title, or description format
   - Could allow empty or excessively large strings

4. **`resources/notifications/notificationResource.js:35`**
   ```javascript
   console.error(""Error registering FCM token:"", error);
   ```
   FCM tokens and user identifiers logged to stderr.

### Why this matters

1. **Data integrity** — Users can submit malformed or inconsistent data
2. **Error messages leak implementation details** — MongoDB cast errors expose collection structure
3. **No rate limiting** — Any endpoint can be hammered
4. **No request body size limits** — Large payloads could cause memory issues

### Fix

Add express-validator middleware to all POST/PUT endpoints:
```javascript
import { body, param, validationResult } from 'express-validator';

router.post('/achievements', [
  body('title').isString().isLength({ min: 1, max: 200 }),
  body('type').isIn(['academic', 'cultural', 'sports', 'technical']),
], async (req, res) => {
  const errors = validationResult(req);
  if (!errors.isEmpty()) {
    return res.status(400).json({ errors: errors.array() });
  }
  // ... rest of handler
});
```",32,"Role based architecture 
Implement an API for handling and assigning roles to users for admin",,0.109825157
OpenLake/Smart-Insti-App,56,"No input validation on any resource endpoint — malformed data accepted silently
## Issue

After reviewing all resource files under `backend/resources/`, I found that **none of the 40+ resource endpoints** use input validation (no Joi, Zod, express-validator, or custom validator middleware).

### Examples of problematic endpoints:

1. **`resources/faculty/facultyResource.js:24`** 
   ```javascript
   const faculty = await Faculty.findById(req.params.id);
   ```
   If `req.params.id` is not a valid ObjectId, this crashes.

2. **`resources/marketplace/listingResource.js:84`**
   ```javascript
   const listing = await Listing.findById(req.params.id)
   ```
   Same issue — no type checking.

3. **`resources/student/achievementResource.js:33`**
   - No validation of achievement type, title, or description format
   - Could allow empty or excessively large strings

4. **`resources/notifications/notificationResource.js:35`**
   ```javascript
   console.error(""Error registering FCM token:"", error);
   ```
   FCM tokens and user identifiers logged to stderr.

### Why this matters

1. **Data integrity** — Users can submit malformed or inconsistent data
2. **Error messages leak implementation details** — MongoDB cast errors expose collection structure
3. **No rate limiting** — Any endpoint can be hammered
4. **No request body size limits** — Large payloads could cause memory issues

### Fix

Add express-validator middleware to all POST/PUT endpoints:
```javascript
import { body, param, validationResult } from 'express-validator';

router.post('/achievements', [
  body('title').isString().isLength({ min: 1, max: 200 }),
  body('type').isIn(['academic', 'cultural', 'sports', 'technical']),
], async (req, res) => {
  const errors = validationResult(req);
  if (!errors.isEmpty()) {
    return res.status(400).json({ errors: errors.array() });
  }
  // ... rest of handler
});
```",31,"Roles based access 
After Authetication check for the role assigned and load the frontend panel accordingly",,0.119732626
OpenLake/Smart-Insti-App,55,"Two identical auth middlewares (isAuthenticated.js and tokenRequired.js) with divergent auto-registration behavior
## Issue

The project has **two nearly identical** auth middleware files:

1. `backend/middlewares/isAuthenticated.js` (61 lines)
2. `backend/middlewares/tokenRequired.js` (65 lines)

Both do:
- Supabase token verification
- User lookup by supabaseId or email
- Auto-create user if not found

But they differ in subtle ways:
- Different error messages
- Different default role fallback logic

## Why this matters

1. **Maintenance burden** — Bug fixes in one middleware won't propagate to the other
2. **Inconsistent behavior** — Routes using different middleware may create users with different default roles
3. **Auto-registration of any Supabase-user** — Both middlewares will automatically create a local User record for ANY valid Supabase token. If someone gets a Supabase token from another project using the same Supabase instance, they get access to this app.

## Fix

1. Delete one middleware and import the other
2. Consider removing auto-registration or at least requiring explicit email verification before creating a user record
3. Add the Supabase project URL to the allowed origins check",54,"Admin passwords stored in plaintext — bcrypt commented out in adminAuthResource.js
## Issue

`backend/resources/auth/adminAuthResource.js:53-54`:

```javascript
// const hashedPassword = await bcryptjs.hash(password, 10);
const admin = await Admin.create({ email, name, password: password });
```

`bcryptjs` is already imported but **the hashing line is commented out**. Every admin password is stored as plaintext in the database.

## Impact

If the MongoDB database is ever exposed (misconfigured Atlas, exported dump), all admin passwords are immediately readable. Admin accounts manage students, events, rooms, and complaints.

## Fix

Uncomment the hashing and verify on login:

```javascript
const hashedPassword = await bcryptjs.hash(password, 10);
const admin = await Admin.create({ email, name, password: hashedPassword });
```

For existing admins, add a migration that hashes all plaintext passwords:
```javascript
const admins = await Admin.find({});
for (const admin of admins) {
  if (!admin.password.startsWith('$2')) { // Not a bcrypt hash
    admin.password = await bcryptjs.hash(admin.password, 10);
    await admin.save({ validateBeforeSave: false });
  }
}
```",,0.283297777
OpenLake/Smart-Insti-App,55,"Two identical auth middlewares (isAuthenticated.js and tokenRequired.js) with divergent auto-registration behavior
## Issue

The project has **two nearly identical** auth middleware files:

1. `backend/middlewares/isAuthenticated.js` (61 lines)
2. `backend/middlewares/tokenRequired.js` (65 lines)

Both do:
- Supabase token verification
- User lookup by supabaseId or email
- Auto-create user if not found

But they differ in subtle ways:
- Different error messages
- Different default role fallback logic

## Why this matters

1. **Maintenance burden** — Bug fixes in one middleware won't propagate to the other
2. **Inconsistent behavior** — Routes using different middleware may create users with different default roles
3. **Auto-registration of any Supabase-user** — Both middlewares will automatically create a local User record for ANY valid Supabase token. If someone gets a Supabase token from another project using the same Supabase instance, they get access to this app.

## Fix

1. Delete one middleware and import the other
2. Consider removing auto-registration or at least requiring explicit email verification before creating a user record
3. Add the Supabase project URL to the allowed origins check",53,"Hardcoded internal secret in backend/test_bundle.js exposed in repository
## Issue

`backend/test_bundle.js:8` contains a hardcoded secret value:

```javascript
const internalSecret = 'ol_hub_EoqOB3DI7pTCCyayV8ezDk1WgbVgQZCC';
```

## Why this matters

1. If `test_bundle.js` is committed to production, anyone with repo access can see the `ol_hub_` secret
2. This secret may be used for Hub authentication (`hubAuth.js`) — if it's the same value, anyone can authenticate as an internal service
3. Even if it's just for testing, secrets in version control should be rotated

## Fix

1. Move to environment variable: `const internalSecret = process.env.INTERNAL_SECRET;`
2. Add `test_bundle.js` to `.gitignore` if it's a generated test artifact
3. Rotate the `ol_hub_EoqOB...` secret in production immediately
4. Never commit secrets, even for testing",,0.444860101
OpenLake/Smart-Insti-App,55,"Two identical auth middlewares (isAuthenticated.js and tokenRequired.js) with divergent auto-registration behavior
## Issue

The project has **two nearly identical** auth middleware files:

1. `backend/middlewares/isAuthenticated.js` (61 lines)
2. `backend/middlewares/tokenRequired.js` (65 lines)

Both do:
- Supabase token verification
- User lookup by supabaseId or email
- Auto-create user if not found

But they differ in subtle ways:
- Different error messages
- Different default role fallback logic

## Why this matters

1. **Maintenance burden** — Bug fixes in one middleware won't propagate to the other
2. **Inconsistent behavior** — Routes using different middleware may create users with different default roles
3. **Auto-registration of any Supabase-user** — Both middlewares will automatically create a local User record for ANY valid Supabase token. If someone gets a Supabase token from another project using the same Supabase instance, they get access to this app.

## Fix

1. Delete one middleware and import the other
2. Consider removing auto-registration or at least requiring explicit email verification before creating a user record
3. Add the Supabase project URL to the allowed origins check",52,"Two identical auth middlewares (isAuthenticated.js and tokenRequired.js) with divergent auto-registration behavior
## Issue

The project has **two nearly identical** auth middleware files:

1. `backend/middlewares/isAuthenticated.js` (61 lines)
2. `backend/middlewares/tokenRequired.js` (65 lines)

Both do:
- Supabase token verification
- User lookup by supabaseId or email
- Auto-create user if not found

But they differ in subtle ways:
- Different error messages
- Different default role fallback logic

## Why this matters

1. **Maintenance burden** — Bug fixes in one middleware won't propagate to the other
2. **Inconsistent behavior** — Routes using different middleware may create users with different default roles
3. **Auto-registration of any Supabase-user** — Both middlewares will automatically create a local User record for ANY valid Supabase token. If someone gets a Supabase token from another project using the same Supabase instance, they get access to this app.

## Fix

1. Delete one middleware and import the other
2. Consider removing auto-registration or at least requiring explicit email verification before creating a user record
3. Add the Supabase project URL to the allowed origins check",,1
OpenLake/Smart-Insti-App,55,"Two identical auth middlewares (isAuthenticated.js and tokenRequired.js) with divergent auto-registration behavior
## Issue

The project has **two nearly identical** auth middleware files:

1. `backend/middlewares/isAuthenticated.js` (61 lines)
2. `backend/middlewares/tokenRequired.js` (65 lines)

Both do:
- Supabase token verification
- User lookup by supabaseId or email
- Auto-create user if not found

But they differ in subtle ways:
- Different error messages
- Different default role fallback logic

## Why this matters

1. **Maintenance burden** — Bug fixes in one middleware won't propagate to the other
2. **Inconsistent behavior** — Routes using different middleware may create users with different default roles
3. **Auto-registration of any Supabase-user** — Both middlewares will automatically create a local User record for ANY valid Supabase token. If someone gets a Supabase token from another project using the same Supabase instance, they get access to this app.

## Fix

1. Delete one middleware and import the other
2. Consider removing auto-registration or at least requiring explicit email verification before creating a user record
3. Add the Supabase project URL to the allowed origins check",51,"Admin passwords stored in plaintext — bcrypt commented out in adminAuthResource.js
## Issue

`backend/resources/auth/adminAuthResource.js:53-54`:

```javascript
// const hashedPassword = await bcryptjs.hash(password, 10);
const admin = await Admin.create({ email, name, password: password });
```

`bcryptjs` is already imported but **the hashing line is commented out**. Every admin password is stored as plaintext in the database.

## Impact

If the MongoDB database is ever exposed (misconfigured Atlas, exported dump), all admin passwords are immediately readable. Admin accounts manage students, events, rooms, and complaints.

## Fix

Uncomment the hashing and verify on login:

```javascript
const hashedPassword = await bcryptjs.hash(password, 10);
const admin = await Admin.create({ email, name, password: hashedPassword });
```

For existing admins, add a migration that hashes all plaintext passwords:
```javascript
const admins = await Admin.find({});
for (const admin of admins) {
  if (!admin.password.startsWith('$2')) { // Not a bcrypt hash
    admin.password = await bcryptjs.hash(admin.password, 10);
    await admin.save({ validateBeforeSave: false });
  }
}
```",,0.283297777
OpenLake/Smart-Insti-App,55,"Two identical auth middlewares (isAuthenticated.js and tokenRequired.js) with divergent auto-registration behavior
## Issue

The project has **two nearly identical** auth middleware files:

1. `backend/middlewares/isAuthenticated.js` (61 lines)
2. `backend/middlewares/tokenRequired.js` (65 lines)

Both do:
- Supabase token verification
- User lookup by supabaseId or email
- Auto-create user if not found

But they differ in subtle ways:
- Different error messages
- Different default role fallback logic

## Why this matters

1. **Maintenance burden** — Bug fixes in one middleware won't propagate to the other
2. **Inconsistent behavior** — Routes using different middleware may create users with different default roles
3. **Auto-registration of any Supabase-user** — Both middlewares will automatically create a local User record for ANY valid Supabase token. If someone gets a Supabase token from another project using the same Supabase instance, they get access to this app.

## Fix

1. Delete one middleware and import the other
2. Consider removing auto-registration or at least requiring explicit email verification before creating a user record
3. Add the Supabase project URL to the allowed origins check",50,"Hardcoded internal secret in backend/test_bundle.js exposed in repository
## Issue

`backend/test_bundle.js:8` contains a hardcoded secret value:

```javascript
const internalSecret = 'ol_hub_EoqOB3DI7pTCCyayV8ezDk1WgbVgQZCC';
```

## Why this matters

1. If `test_bundle.js` is committed to production, anyone with repo access can see the `ol_hub_` secret
2. This secret may be used for Hub authentication (`hubAuth.js`) — if it's the same value, anyone can authenticate as an internal service
3. Even if it's just for testing, secrets in version control should be rotated

## Fix

1. Move to environment variable: `const internalSecret = process.env.INTERNAL_SECRET;`
2. Add `test_bundle.js` to `.gitignore` if it's a generated test artifact
3. Rotate the `ol_hub_EoqOB...` secret in production immediately
4. Never commit secrets, even for testing",,0.444860101
OpenLake/Smart-Insti-App,55,"Two identical auth middlewares (isAuthenticated.js and tokenRequired.js) with divergent auto-registration behavior
## Issue

The project has **two nearly identical** auth middleware files:

1. `backend/middlewares/isAuthenticated.js` (61 lines)
2. `backend/middlewares/tokenRequired.js` (65 lines)

Both do:
- Supabase token verification
- User lookup by supabaseId or email
- Auto-create user if not found

But they differ in subtle ways:
- Different error messages
- Different default role fallback logic

## Why this matters

1. **Maintenance burden** — Bug fixes in one middleware won't propagate to the other
2. **Inconsistent behavior** — Routes using different middleware may create users with different default roles
3. **Auto-registration of any Supabase-user** — Both middlewares will automatically create a local User record for ANY valid Supabase token. If someone gets a Supabase token from another project using the same Supabase instance, they get access to this app.

## Fix

1. Delete one middleware and import the other
2. Consider removing auto-registration or at least requiring explicit email verification before creating a user record
3. Add the Supabase project URL to the allowed origins check",48,"Fix Lost and Found
Make the Lost and Found feature operational.",,0.098962516
OpenLake/Smart-Insti-App,55,"Two identical auth middlewares (isAuthenticated.js and tokenRequired.js) with divergent auto-registration behavior
## Issue

The project has **two nearly identical** auth middleware files:

1. `backend/middlewares/isAuthenticated.js` (61 lines)
2. `backend/middlewares/tokenRequired.js` (65 lines)

Both do:
- Supabase token verification
- User lookup by supabaseId or email
- Auto-create user if not found

But they differ in subtle ways:
- Different error messages
- Different default role fallback logic

## Why this matters

1. **Maintenance burden** — Bug fixes in one middleware won't propagate to the other
2. **Inconsistent behavior** — Routes using different middleware may create users with different default roles
3. **Auto-registration of any Supabase-user** — Both middlewares will automatically create a local User record for ANY valid Supabase token. If someone gets a Supabase token from another project using the same Supabase instance, they get access to this app.

## Fix

1. Delete one middleware and import the other
2. Consider removing auto-registration or at least requiring explicit email verification before creating a user record
3. Add the Supabase project URL to the allowed origins check",45,"Login Issue
Fix the Student Login Issues",,0.189308554
OpenLake/Smart-Insti-App,55,"Two identical auth middlewares (isAuthenticated.js and tokenRequired.js) with divergent auto-registration behavior
## Issue

The project has **two nearly identical** auth middleware files:

1. `backend/middlewares/isAuthenticated.js` (61 lines)
2. `backend/middlewares/tokenRequired.js` (65 lines)

Both do:
- Supabase token verification
- User lookup by supabaseId or email
- Auto-create user if not found

But they differ in subtle ways:
- Different error messages
- Different default role fallback logic

## Why this matters

1. **Maintenance burden** — Bug fixes in one middleware won't propagate to the other
2. **Inconsistent behavior** — Routes using different middleware may create users with different default roles
3. **Auto-registration of any Supabase-user** — Both middlewares will automatically create a local User record for ANY valid Supabase token. If someone gets a Supabase token from another project using the same Supabase instance, they get access to this app.

## Fix

1. Delete one middleware and import the other
2. Consider removing auto-registration or at least requiring explicit email verification before creating a user record
3. Add the Supabase project URL to the allowed origins check",44,"Release apk
Setup GH actions to build and release app versions [here](https://github.com/OpenLake/Smart-Insti-App/releases) with `.apk` files",,0.139907107
OpenLake/Smart-Insti-App,55,"Two identical auth middlewares (isAuthenticated.js and tokenRequired.js) with divergent auto-registration behavior
## Issue

The project has **two nearly identical** auth middleware files:

1. `backend/middlewares/isAuthenticated.js` (61 lines)
2. `backend/middlewares/tokenRequired.js` (65 lines)

Both do:
- Supabase token verification
- User lookup by supabaseId or email
- Auto-create user if not found

But they differ in subtle ways:
- Different error messages
- Different default role fallback logic

## Why this matters

1. **Maintenance burden** — Bug fixes in one middleware won't propagate to the other
2. **Inconsistent behavior** — Routes using different middleware may create users with different default roles
3. **Auto-registration of any Supabase-user** — Both middlewares will automatically create a local User record for ANY valid Supabase token. If someone gets a Supabase token from another project using the same Supabase instance, they get access to this app.

## Fix

1. Delete one middleware and import the other
2. Consider removing auto-registration or at least requiring explicit email verification before creating a user record
3. Add the Supabase project URL to the allowed origins check",41,"broadcast feature
group or topic based annoucements 

check and change the implementation",,0.091456003
OpenLake/Smart-Insti-App,55,"Two identical auth middlewares (isAuthenticated.js and tokenRequired.js) with divergent auto-registration behavior
## Issue

The project has **two nearly identical** auth middleware files:

1. `backend/middlewares/isAuthenticated.js` (61 lines)
2. `backend/middlewares/tokenRequired.js` (65 lines)

Both do:
- Supabase token verification
- User lookup by supabaseId or email
- Auto-create user if not found

But they differ in subtle ways:
- Different error messages
- Different default role fallback logic

## Why this matters

1. **Maintenance burden** — Bug fixes in one middleware won't propagate to the other
2. **Inconsistent behavior** — Routes using different middleware may create users with different default roles
3. **Auto-registration of any Supabase-user** — Both middlewares will automatically create a local User record for ANY valid Supabase token. If someone gets a Supabase token from another project using the same Supabase instance, they get access to this app.

## Fix

1. Delete one middleware and import the other
2. Consider removing auto-registration or at least requiring explicit email verification before creating a user record
3. Add the Supabase project URL to the allowed origins check",40,"Club Representatives
access of broadcasts , room vacancy",,0.035968632
OpenLake/Smart-Insti-App,55,"Two identical auth middlewares (isAuthenticated.js and tokenRequired.js) with divergent auto-registration behavior
## Issue

The project has **two nearly identical** auth middleware files:

1. `backend/middlewares/isAuthenticated.js` (61 lines)
2. `backend/middlewares/tokenRequired.js` (65 lines)

Both do:
- Supabase token verification
- User lookup by supabaseId or email
- Auto-create user if not found

But they differ in subtle ways:
- Different error messages
- Different default role fallback logic

## Why this matters

1. **Maintenance burden** — Bug fixes in one middleware won't propagate to the other
2. **Inconsistent behavior** — Routes using different middleware may create users with different default roles
3. **Auto-registration of any Supabase-user** — Both middlewares will automatically create a local User record for ANY valid Supabase token. If someone gets a Supabase token from another project using the same Supabase instance, they get access to this app.

## Fix

1. Delete one middleware and import the other
2. Consider removing auto-registration or at least requiring explicit email verification before creating a user record
3. Add the Supabase project URL to the allowed origins check",39,"CoSA representatives 
Give functionality of room vacancy management,  mess menu , broadcast",,0.15096882
OpenLake/Smart-Insti-App,55,"Two identical auth middlewares (isAuthenticated.js and tokenRequired.js) with divergent auto-registration behavior
## Issue

The project has **two nearly identical** auth middleware files:

1. `backend/middlewares/isAuthenticated.js` (61 lines)
2. `backend/middlewares/tokenRequired.js` (65 lines)

Both do:
- Supabase token verification
- User lookup by supabaseId or email
- Auto-create user if not found

But they differ in subtle ways:
- Different error messages
- Different default role fallback logic

## Why this matters

1. **Maintenance burden** — Bug fixes in one middleware won't propagate to the other
2. **Inconsistent behavior** — Routes using different middleware may create users with different default roles
3. **Auto-registration of any Supabase-user** — Both middlewares will automatically create a local User record for ANY valid Supabase token. If someone gets a Supabase token from another project using the same Supabase instance, they get access to this app.

## Fix

1. Delete one middleware and import the other
2. Consider removing auto-registration or at least requiring explicit email verification before creating a user record
3. Add the Supabase project URL to the allowed origins check",38,"Mess representatives 
Give functionality of mess menu edit and creation",,0.193921
OpenLake/Smart-Insti-App,55,"Two identical auth middlewares (isAuthenticated.js and tokenRequired.js) with divergent auto-registration behavior
## Issue

The project has **two nearly identical** auth middleware files:

1. `backend/middlewares/isAuthenticated.js` (61 lines)
2. `backend/middlewares/tokenRequired.js` (65 lines)

Both do:
- Supabase token verification
- User lookup by supabaseId or email
- Auto-create user if not found

But they differ in subtle ways:
- Different error messages
- Different default role fallback logic

## Why this matters

1. **Maintenance burden** — Bug fixes in one middleware won't propagate to the other
2. **Inconsistent behavior** — Routes using different middleware may create users with different default roles
3. **Auto-registration of any Supabase-user** — Both middlewares will automatically create a local User record for ANY valid Supabase token. If someone gets a Supabase token from another project using the same Supabase instance, they get access to this app.

## Fix

1. Delete one middleware and import the other
2. Consider removing auto-registration or at least requiring explicit email verification before creating a user record
3. Add the Supabase project URL to the allowed origins check",37,"Database: mongodb cluster setup 
Setup the cluster according to the present schema and feed the institute data accordingly",,0.098749794
OpenLake/Smart-Insti-App,55,"Two identical auth middlewares (isAuthenticated.js and tokenRequired.js) with divergent auto-registration behavior
## Issue

The project has **two nearly identical** auth middleware files:

1. `backend/middlewares/isAuthenticated.js` (61 lines)
2. `backend/middlewares/tokenRequired.js` (65 lines)

Both do:
- Supabase token verification
- User lookup by supabaseId or email
- Auto-create user if not found

But they differ in subtle ways:
- Different error messages
- Different default role fallback logic

## Why this matters

1. **Maintenance burden** — Bug fixes in one middleware won't propagate to the other
2. **Inconsistent behavior** — Routes using different middleware may create users with different default roles
3. **Auto-registration of any Supabase-user** — Both middlewares will automatically create a local User record for ANY valid Supabase token. If someone gets a Supabase token from another project using the same Supabase instance, they get access to this app.

## Fix

1. Delete one middleware and import the other
2. Consider removing auto-registration or at least requiring explicit email verification before creating a user record
3. Add the Supabase project URL to the allowed origins check",36,"Room vacancy feature 
Remove the access for students to edit it 
And implement the feature for other roles",,0.055153001
